"pronoun"	"verb"	"context"	"filename"
"478"	"they"	"add"	" With Japan coming out of recession, they add, demand for American products there should increase (presuming the markets open up), and the dollar should therefore strengthen against the yen. </P> "	"nyt_eng_199407.gz"
"1413"	"they"	"add"	" At best, they add, even if Western governments were to coordinate their efforts to make profligate African governments adopt stringent political and economic reforms -- and there's little sign of that happening -- a real improvement wouldn't be likely in less than 15 years. </P> "	"nyt_eng_199407.gz"
"1995"	"they"	"add"	" The neoconservative reformers, who held power for less than a year, most of that in partnership with the Socialists, have pushed hard for a larger international role for Japan. In particular, some of them have urged a strong push for Japan to become a permanent member of the United Nations Security Council. That, they add, would require that the Japanese military play a larger role in U.N. peacekeeping operations. </P> "	"nyt_eng_199408.gz"
"2831"	"they"	"add"	" Spending for prevention programs, they add, declined by $500 million from what the House approved. </P> "	"nyt_eng_199408.gz"
"2916"	"they"	"add"	" Weapon experts say that in principle it is possible to gather enough evidence to identify positively who made nearly any kind of nuclear-weapon fuel. But in practice, they add, the detective work can be frustrated by information gaps and mix-ups. </P> "	"nyt_eng_199408.gz"
"3304"	"they"	"add"	" Sales are estimated by store owners at about $25 million a year. But business could improve, they add, if air freight were less expensive and the planes more reliable. </P> "	"nyt_eng_199408.gz"
"5402"	"they"	"add"	" Much of his work, they add, has been conducted behind the scenes -- and eclipsed by bigger egos. For instance, they say Rep. George Miller, D-Calif., added an amendment to the California Desert bill that closely resembled -- but replaced -- a previous amendment introduced by Huffington. </P> "	"nyt_eng_199409.gz"
"5404"	"they"	"add"	" Much of his work, they add, has been conducted behind the scenes -- and eclipsed by bigger egos. For instance, they say Rep. George Miller, D-Calif., added an amendment to the California Desert bill that closely resembled -- but replaced -- a previous amendment introduced by Huffington. </P> "	"nyt_eng_199409.gz"
"5405"	"they"	"add"	" Much of his work, they add, has been conducted behind the scenes -- and eclipsed by bigger egos. For instance, they say Rep. George Miller, D-Calif., added an amendment to the California Desert bill that closely resembled -- but replaced -- a previous amendment introduced by Huffington. </P> "	"nyt_eng_199409.gz"
"6128"	"they"	"add"	" Moreover, they add, they lack crystal-clear proof that Milosevic himself is allowing war materials to flow to the Bosnian Serbs. </P> "	"nyt_eng_199410.gz"
"6151"	"they"	"add"	" A contributing factor, they add, is the virtually unprecedented lack of confidence in their political leadership afflicting most major industrial countries, starting with the United States. </P> "	"nyt_eng_199410.gz"
"6152"	"they"	"add"	" A contributing factor, they add, is the virtually unprecedented lack of confidence in their political leadership afflicting most major industrial countries, starting with the United States. </P> "	"nyt_eng_199410.gz"
"6431"	"they"	"add"	" But American military officials say Kuwaiti forces, at the moment, would be hard pressed to hold off the 80,000 Iraqi troops that they estimate are stationed just 12 miles north of the border. Still, they add, a thrust by Iraq could be severely crippled by allied missile and air assaults. </P> "	"nyt_eng_199410.gz"
"6804"	"they"	"add"	" The maxi trend has set off prisoner rights litigation, notably over California's Pelican Bay prison. But federal officials say the new prison here satisfies all current court mandates in communication, visitation, habitation and other basic standards. The Marion experience, they add, has been that violent behavior is reduced, with more than 1,000 inmates moving back into lower-security prisons in the last decade. </P> "	"nyt_eng_199410.gz"
"6818"	"they"	"add"	" The maxi trend has set off prisoner rights litigation, notably over California's Pelican Bay prison. But federal officials say the new prison here satisfies all current court mandates in communication, visitation, habitation and other basic standards. The Marion experience, they add, has been that violent behavior is reduced, with more than 1,000 inmates moving back into lower-security prisons in the last decade. </P> "	"nyt_eng_199410.gz"
"6832"	"they"	"add"	" The maxi trend has set off prisoner rights litigation, notably over California's Pelican Bay prison. But federal officials say the new prison here satisfies all current court mandates in communication, visitation, habitation and other basic standards. The Marion experience, they add, has been that violent behavior is reduced, with more than 1,000 inmates moving back into lower-security prisons in the last decade. </P> "	"nyt_eng_199410.gz"
"6851"	"they"	"add"	" Other experts say the Japanese are changing focus now that key exploratory tools are in hand or nearly finished, spending money as much on deep exploration as vehicle construction. Japan, they add, is pouring new funds into such areas as coastal development, marine construction and oceanic power generation, even as the nation becomes more serious about seabed mining. </P> "	"nyt_eng_199410.gz"
"9793"	"they"	"add"	" The opponents say that the mayor, in his zeal to cut municipal services, has yet to demonstrate that private companies perform more efficiently than the city's unionized workers. And, they add, the city runs risks by turning over vital services to untested private hands. </P> "	"nyt_eng_199412.gz"
"11359"	"they"	"add"	" Walker and some other Republican lawmakers say that the government cannot presume to be better able than private industry to identify important areas of commercial research. Rather, they add, the government needs to focus on basic research and then offer a combination of tax cuts and deregulation to stimulate private commercial activity. </P> "	"nyt_eng_199412.gz"
"11504"	"they"	"add"	" Walker and some other Republican lawmakers say that the government cannot presume to be better able than private industry to identify important areas of commercial research. Rather, they add, the government needs to focus on basic research and then offer a combination of tax cuts and deregulation to stimulate private commercial activity. </P> "	"nyt_eng_199501.gz"
"12343"	"they"	"add"	" If anything, they add, worries deepened this month when Russia agreed to complete work on two long-unfinished Iranian reactors in Bushehr, on the Persian Gulf; now the risk grows that Tehean will have access to Russian material and even renegade nuclear scientists looking for a quick buck. </P> "	"nyt_eng_199501.gz"
"12790"	"they"	"add"	" Also, the opponents say, the soldiers could be vulnerable to terrorist attacks from Islamic radicals in abutting southern Lebanon, something that has not been a problem in Sinai despite a fundamentalist uprising against the Egyptian government. And if there were deaths, they add, many Americans would blame Israel, damaging relations with its most important ally. </P> "	"nyt_eng_199501.gz"
"12887"	"they"	"add"	" Looking at the salary cap itself, the economists determined that if the plan had been in effect last year and the season had been played uninterrupted, the owners would have reduced player salaries and benefits by $198 million. The revenue-sharing plan, they add, would have transferred $38 million from high-revenue clubs to low-revenue clubs. </P> "	"nyt_eng_199501.gz"
"12890"	"they"	"add"	" On the other hand, they add, the established clubs could avoid suffering reduced revenues; they could be compensated by fees from the sale of the new franchises. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950123.0363 type=story > <HEADLINE> DEFICIENT HORMONE MAY BE CULPRIT IN PAINFUL DIABETES COMPLICATION </HEADLINE> <DATELINE>  (BC-DIABETES-SCI-800&AMP;ADD-NYT) </DATELINE> <TEXT> "	"nyt_eng_199501.gz"
"13195"	"they"	"add"	" Agents and immigration experts say apprehensions of illegals are an inexact measure of cross-border traffic, with one common theory holding that for every one caught, three get through to San Diego, Los Angeles and beyond. Nevertheless, they add, the reduced rate is evidence that fewer illegals are trying to cross. </P> "	"nyt_eng_199501.gz"
"13918"	"they"	"add"	" As political pressure mounts to dismantle the programs, farmers say, consumers do not recognize the advantages of having stable grain supplies -- and therefore stable prices -- for such items as meat, bread and milk in the supermarket. If the programs were ended, they add, grain supplies and prices would be much more erratic. </P> "	"nyt_eng_199502.gz"
"13963"	"they"	"add"	" As political pressure mounts to dismantle the programs, farmers say, consumers do not recognize the advantages of having stable grain supplies -- and therefore stable prices -- for such items as meat, bread and milk in the supermarket. If the programs were ended, they add, grain supplies and prices would be much more erratic. </P> "	"nyt_eng_199502.gz"
"16498"	"they"	"add"	" A decade ago, many jumped on the high-tech bandwagon, believing that finding the right machine was the key to a cure. Machines are still there in their offices -- fancy ones like the isokinetic dynamometer that looks like a dentist's chair and lets therapists treat patients at different speeds, and everyday ones like a treadmill -- but they're often idle. Therapists say they care about building strength only if it helps build function, and that patients too often used machines as a crutch, avoiding the rigorous requirements of rehab; the bottom line, they add, is getting people back to activities they need and want to do. </P> "	"nyt_eng_199503.gz"
"16984"	"they"	"add"	" Social scholars say corporate builders of the superhighway need to pay attention to the social effects of the technology they're building. And, they add, ordinary Americans need to have input into the blueprints, or the telecommunications companies who build the highway will end up making all the decisions about what information flows over it and how much it will cost. </P> "	"nyt_eng_199503.gz"
"17457"	"they"	"add"	" Social scholars say corporate builders of the superhighway need to pay attention to the social effects of the technology they're building. And, they add, ordinary Americans need to have input into the blueprints, or the telecommunications companies who build the highway will end up making all the decisions about what information flows over it and how much it will cost. </P> "	"nyt_eng_199503.gz"
"17787"	"they"	"add"	" Unless PCs become easier to use, some analysts warn, growth in the home market will stagnate. Price cuts alone, they add, will not insure an ever-widening market for PCs. </P> "	"nyt_eng_199503.gz"
"17877"	"they"	"add"	" Still, it remains a difficult calculus, the hazardous and painful procedure balanced against the so-far small chances of a longer life. And that, say researchers, is why transplants should be done only at centers of excellence where the results will be sure to go into the scientific literature. And, they add, that's why mistakes like the Dana-Farber overdoses are so intolerable. </P> "	"nyt_eng_199503.gz"
"18084"	"they"	"add"	" Unless PCs become easier to use, some analysts warn, growth in the home market will stagnate. Price cuts alone, they add, will not insure an ever-widening market for PCs. </P> "	"nyt_eng_199503.gz"
"18268"	"they"	"add"	" If this referendum was considered legal, they add, then, carrying this argument to an extreme, referendums could determine who is eligible to vote in elections and how long they have to live in the state. That is why such changes must be made through the constitutional process, including a state constitutional convention. </P> "	"nyt_eng_199503.gz"
"18360"	"they"	"add"	" If this referendum was considered legal, they add, then, carrying this argument to an extreme, referendums could determine who is eligible to vote in elections and how long they have to live in the state. That is why such changes must be made through the constitutional process, including a state constitutional convention. </P> "	"nyt_eng_199504.gz"
"19512"	"they"	"add"	" The United Nations estimates that rebuilding the judicial system will take months, if not years. The previous government's system had little independence and served the interests of its mainly Hutu supporters, they add, so the new one must be have a different framework. </P> "	"nyt_eng_199504.gz"
"20010"	"they"	"add"	" The researchers say they have no conclusive explanation for the high death rate. But the most likely, they add, is that many Israelis died suddenly from great emotional stress or from breathing problems created by gas masks that they, like everyone else, put on during the Scud attacks. </P> "	"nyt_eng_199504.gz"
"20514"	"they"	"add"	" All three say the biggest jolt was printing opinions rarely aired in the Reporter, especially those critical of Ouellet. James himself became a target not only because he was chummy with the mayor, they add, but because he took competition from the Sun personally. Accusations soon flew that the new paper would ``suck dollars'' out of Berlin, and James was openly furious that the Sun tried to hire away one of his employees. According to Guerringue, who grew up in Berlin and once worked for James, ``Howard can be his own worst enemy.'' Which made him vulnerable. </P> "	"nyt_eng_199504.gz"
"23462"	"they"	"add"	" Opposition to the chief, they add, may be fueled in part by lingering racism _ an explosive issue that thus far has only been hinted at. </P> "	"nyt_eng_199505.gz"
"24044"	"they"	"add"	" Critics of merging Regents and honors say the pilot program in physics offers no road map for other mergers because physics is a subject only brighter students take. And, they add, success on the standardized Regents exam does not measure the sophisticated work honors students should be doing. </P> "	"nyt_eng_199506.gz"
