"pronoun"	"verb"	"context"	"filename"
"74029"	"he"	"continued"	" The SEC may also charge Merrill with failing to disclose to investors the risk of the securities. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961008.0251 type=multi > <DATELINE>  (BC-TRAVEL-BRIEFS-$ADV13-2TAKES-NYT) </DATELINE> <TEXT> (For release Sun., Oct. 13) TRAVEL NEWS AND NOTES  Wanted: Sand to Secure Miami's Place in the Sun Mill Workers' Homes Now a Delaware Inn For Kiwi Customers, Refunds or New Flights Travelers May Now Call At Doges' Apartment Maya Sites Are Focus Of Yucatan Tours Belgian Artists' Show Heralds Anniversaries Around the Country, Roads Worth Slowing Down For  (JT)  c.1996 N.Y. Times News Service  Most of the more than nine million visitors to the Miami area each year come for the weather, the shopping and the beach. So when an erosion problem threatens a picture-perfect vacation in the sun, officials are ready to wrestle over sand.  ``The beaches have certainly eroded,'' said Mayco Villafana, a spokesman for the Greater Miami Convention and Visitors Bureau. ``In some cases, in parts of the beach at high tide there's very little beach.''  The erosion problem is not new: Beaches in Dade County, Miami's metropolitan area, were first declared in need of help in the 1950s, and beach replenishment projects are undertaken every five years in selected areas. Now, though, there is a shortage of sand, and beach erosion is overtaking efforts to forestall it as sources of sand are sought.  The sand used to maintain the beaches had come from mining the ocean, but sources near the beach are almost depleted, partly because manmade inlets along the Eastern seaboard are blocking the natural flow of sand to the area. Going into deeper waters to dredge becomes more expensive.  Visitors have not started complaining yet; their objections still tend to focus on debris in the water and overall beach cleanliness, surveys by the Visitors Bureau show. But hoteliers are pushing to address the problem, saying their beaches are slowly disappearing.  ``I have the ocean hitting seawalls behind our hotel property,'' said William Lone, director of the Sunny Isles Beach Resort Association, which has 40 lodging establishments as members. ``I have playgrounds in danger of being underwater.''  After beach emergency vehicles experienced trouble driving at high tide, and in some areas lifeguard stations had to be moved back, sand from the South Beach section of Miami Beach was hauled to the most eroded sections to the north last May as a stopgap measure.  Earlier this week the Army Corps of Engineers was scheduled to convene representatives from regulatory agencies and the dredging and tourism industries to explore longer-term alternatives.  Brian Flynn, beach and habitat restoration chief for the Dade County Department of Environmental Resource Management, said that environmental concerns have also played a role in delaying plans to nourish beaches. The town of Golden Beach, for instance, filed a lawsuit that held up the dredging of sand 1.5 miles east in the Atlantic Ocean until last month, when a judge lifted an injunction against the project. The dredging, which would produce about 500,000 cubic yards of sand for beaches in Sunny Isles and central Miami Beach, is planned for early next year.  But Judy Cuenca, the mayor of Golden Beach, said the town plans to appeal the judge's decision and cited ``serious environmental risks, like killing the coral reefs'' for the opposition to dredging. She faulted Dade County officials for not addressing the beach erosion problem adequately, noting that the sand off her town would be enough for just one replenishment project.  ``They're going with bandage solutions,'' she said. ``They're busy protecting the developers who built too close to the beaches.''  Flynn said there are also attempts to get sand from the Bahamas but that so far the government of the islands, a competitor in tourism, has said no. Another possibility, trucking sand in from dunes in Central Florida, is ``technologically feasible but it's very costly,'' Flynn said.  Typically, 300,000 to 600,000 cubic yards of sand are needed for any given replenishment project. And even in their predicament, officials say they want only good quality sand. If the granules are too big, Flynn said, the sand feels like rocks. If it is too fine, he continued, ``it will compact and sea turtles won't be able to nest in it.''  Of nearly 800 miles of beaches in Florida, some 350 miles now suffer some level of erosion, said Stan Tait, president of the Florida Shore and Beach Preservation Association. He said beaches in Dade County have on average fared better than others but he called the problem ``pretty serious.''  At stake is South Florida's primary industry, worth $8.4 billion a year. Beaches also provide a buffer for waves and storm damage to coastal property.  ``We sit right on the beach,'' said Philip Dailey, assistant general manager of the Delano Hotel in Miami Beach. ``Anything that affects it would affect us.''  c. 1996 N.Y. Times News Service  A village that housed workers at DuPont powder mills and factories in the 19th century is being converted into one of the more luxurious lodgings in the Brandywine Valley near Wilmington, Del. The Inn at Montchanin Village, which opened 22 of its planned 37 rooms and suites in June, is a cluster of simple structures, as befits their history; but interiors are lavish, with windows draped in elegant fabrics, bathrooms paved with marble. The decor takes some unexpected turns _ in the lobby, zebra-striped pillows are tucked into couches covered in a jungle print, and in the 55-seat restaurant, Krazy Kat's, the feline theme extends to the brocade in the waiters' vests.  The inn, owned by the proprietors of a well-regarded local restaurant, the Back Burner in Hockessin, is a stone's throw from Winterthur, the decorative arts museum, and Hagley Museum and Library, the former DuPont powder works. It is a work in progress, with three major buildings currently being restored to house accommodations and meeting rooms. Two caveats: the sloping six-acre property could pose problems for guests with limited mobility, and it is situated at a well-traveled intersection, with some rooms facing the road. There is a train station dating to 1889 nearby, which has been converted into a food shop, and freight trains come through occasionally.  (MORE)  nn </TEXT> </DOC> <DOC id=NYT_ENG_19961008.0252 type=multi > <DATELINE>  (BC-TRAVEL-BRIEFS-2NDTAKE-$ADV13-NYT) </DATELINE> <TEXT> (For release Sun., Oct. 13.) UNDATED: through occasionally.  Double rooms cost $140 to $170, suites (which predominate) $180 to $325. Breakfast is included; 8 percent lodging tax is extra. The Inn at Montchanin Village is at Route 100 and Kirk Road, Montchanin, Del. 19710; (302) 888-2133 or (800) 269-2473.  c. 1996 N.Y. Times News Service  Kiwi International Air Lines, which has shrunk its route network as a result of its recent bankruptcy filing, said it would either refund the tickets of customers who are stranded or arrange flights for them on other airlines. Kiwi, (800) 538-5494, said it would continue to serve Newark, Atlanta and Chicago. But it has dropped service to Tampa and Orlando in Florida, Las Vegas and Bermuda. Airlines that have agreed to honor Kiwi tickets on certain routes include USAir, Northwest, Continental, Valujet and Midway.  c. 1996 N.Y. Times News Service  Visitors to the Doges Palace in Venice can now see the recently restored Apartment of the Doges _ rooms that had previously been open only for special exhibitions. The renovation of the apartment, which opened this summer, is part of a larger project that includes the restoration of several palace frescoes and paintings.  The palace served as the seat of government and residence of the Doges since the beginning of the Venetian Republic in the eighth century until its downfall in 1797. The formerly unfurnished rooms, with their ornate fireplaces and carved ceilings, are now filled with 17th- and 18th-century furniture and paintings of the Venetian School, including works by Giovanni Bellini, Titian and Carpaccio.  Other changes include a new entrance to the palace from the Porta del Frumento, three new bookstores, a cafeteria and the opening of the Museo dell'Opera, which had been closed for 30 years and now contains many of the Gothic capitals and columns that once decorated the ground-level portico and loggia.  Among the other recent restorations in the palace are the frescoes and paintings of the Sala della Quarantia Civil Vecchia, where Venice's highest appeals court once sat, and the 4-by-10-foot fresco of ``The Coronation of the Virgin'' in the adjacent Sala dell'Armamento, painted between 1365 and 1368 by the Paduan artist Guariento.  Tickets to the palace, which is open daily, cost about $9.50 and include entry to the Correr Museum on the other side of Piazza San Marco. Information: (39-41) 5224951.  c. 1996 N.Y. Times News Service  Two nonprofit organizations are offering winter tours to Maya sites on the Yucatan Peninsula of Mexico.  A nine-night program called the Maya of Palenque and Yucatan begins on Jan. 10 in Merida and includes visits to Dzibilchaltun, which the Maya founded in 650 B.C. and which has been occupied ever since; the city of Uxmal, noted for the 100-foot-high Pyramid of the Magician; Kabah, with the Palace of the Masks; Labna, with a 20-foot-high arch; Chichen Itza, with the Great Ball Court, the observatory of El Caracol and the Sacred Cenote, where human sacrifices were made; Balankanche Cave, a well-preserved Maya shrine; La Venta Park near Villahermosa, with its Olmec stone heads; Palenque, noted for its stucco sculpture and the tomb of Pacal the Great, and the westernmost Maya coastal city of Comalcalco. The price of $2,095 a person, double occupancy, includes a $100 contribution to the Archeological Conservancy in Albuquerque, N.M., the sponsor. Air fare between the United States and Mexico is extra. Information: (505) 266-1540.  Remote Yucatan: Mexico's Hidden Maya Sites is a nine-night study tour beginning Feb. 28 in Cancun and visiting Coba, which has the tallest pyramids on the Yucatan Peninsula; Tulum, on a cliff overlooking the Caribbean; the Punta Laguna Spider Monkey Reserve; Dzibanche, discovered in January 1995; Rio Bec B, a remote site accessible only by logging truck; Xpujil and Becan, two other rarely visited sites, and Villahermosa, Palenque and Comalcalco. The price of $2,045 a person in double occupancy includes a $250 contribution to Sacred Sites International Foundation in Berkeley, Calif. Air fare between the United States and Mexico is extra. The registration deadline is Dec. 31. Information: (510) 540-0671.  c. 1996 N.Y. Times News Service  More than 150 works by five of Belgium's best-known modern artists are on display at the Museum for Modern Art in Ostend through Feb. 2 in an exhibition called ``From Ensor to Delvaux.'' The exhibition is a precursor to retrospectives at the Museum of Fine Arts in Brussels over the next three years marking the 100th anniversary of the birth of Paul Delvaux (1897-1991); the 100th anniversary of the birth of Rene Magritte (1898-1967) and the 50th anniversary of the death of James Ensor (1860-1949). The two other artists whose works are now on display in Ostend are Leon Spilliaert and Constant Permeke. Ensor and Spilliaert were born in Ostend; Permeke painted there, and Magritte and Delvaux painted in Brussels.  Admission to the museum, which is open from 10 a.m.to 6 p.m. every day but Monday, is about $10. More information is available from the Belgian Tourist Office, (212) 758-8130, or the Provincial Museum of Modern Art, Ostend, (32-59) 56 45 99.  c. 1996 N.Y. Times News Service  A road can be a destination in itself, according to the federal government, which last month cited that criterion in naming six of the country's thoroughfares All-American Roads. They include the Pacific Coast Highway in California, with its views of Big Sur's dramatic seascapes, and the route from Selma to Montgomery, Ala., taken by the 1965 march for voting rights led by the Rev. Dr. Martin Luther King Jr.  The designation, by the United States Department of Transportation, recognizes natural, historic, cultural, archeological or recreational qualities of the roads.  In addition, 14 roads, including the Seaway Trail in New York and Eastshore Drive in Nevada, have been named National Scenic Byways. The 20 thoroughfares are the first roads to be awarded the federal designations, which are part of the transportation department's National Scenic Byways program.  The project, the federal version of similar state programs, was established to recognize and enhance the best of the country's roads.  Federal funds for the development of services along scenic roads, such as signs, overlooks, information kiosks and rest rooms are available through the program. Brochures about each route are available through the National Scenic Byways Clearinghouse, (800) 428-9297. </TEXT> </DOC> <DOC id=NYT_ENG_19961008.0253 type=story > <HEADLINE> SUNTRUST 3RD-QTR NET UP 11.1% AS FEE INCOME RISES (UPDATE1) </HEADLINE> <DATELINE> Atlanta, Oct. 8 (Bloomberg) (BC-EARNS-SUNTRUST-UPDATE-BLOOM) </DATELINE> <TEXT> "	"nyt_eng_199610.gz"
"75757"	"she"	"continued"	" When these intellectuals were not preoccupied by ideas or pulling apart the culture, they talked incessantly, Mrs. Trilling remembered in her memoir, ``about sex, sex, and more sex, with particular emphasis upon adultery.'' Sex, she continued, ``took up as much conversational space as in later years we would give to politics.'' </P> "	"nyt_eng_199610.gz"
"76103"	"he"	"continued"	" ``By and large, it was a big black box,'' Rauscher said. And so, he continued, ``most studies are descriptive.'' Scientists' next move is to find out where in the cell the BRCA1 protein is active. If it is in the nucleus, for example, where the genetic material nestles, the protein's role might be to switch other genes on or off. Researchers are also scrutinizing the structure of the BRCA1 protein, looking for regions that might be designed to bind to DNA or known protein molecules. </P> "	"nyt_eng_199610.gz"
"76109"	"he"	"continued"	" ``By and large, it was a big black box,'' Rauscher said. And so, he continued, ``most studies are descriptive.'' Scientists' next move is to find out where in the cell the BRCA1 protein is active. If it is in the nucleus, for example, where the genetic material nestles, the protein's role might be to switch other genes on or off. Researchers are also scrutinizing the structure of the BRCA1 protein, looking for regions that might be designed to bind to DNA or known protein molecules. </P> "	"nyt_eng_199610.gz"
"76504"	"he"	"continued"	" ``EMTs are control nuts,'' he said. Recalling a motor vehicle accident, he continued, ``I've been at an MVA where a child has been severely injured but I've had to treat the adult first, knowing the adult is more likely to survive.'' </P> "	"nyt_eng_199610.gz"
"77512"	"he"	"continued"	" That is hardly true, he continued, and it is best to keep whites from joining the right. In addition, he said, large white-controlled companies are helping the country's transformation, sometimes building schools and health clinics simply because he asks them to. </P> "	"nyt_eng_199611.gz"
"79320"	"he"	"continued"	" ``She was a good boss,'' he said, explaining that she understood the business of pies _ and of people. Rich or poor, he continued, ``she treated all people the same.'' He added, ``The junkies or whatever, they would come in and ask her for a quarter or a pie, and she would give it to them.'' </P> "	"nyt_eng_199611.gz"
"80252"	"he"	"continued"	" ``She's a tough and courageous lady,'' Helms said. While they have disagreed on issues, he continued, Albright recognizes that Congress has a role in foreign affairs. He called her ``diligent in recognizing that ours is a tripartite government with three equal branches.'' </P> "	"nyt_eng_199612.gz"
"80275"	"he"	"continued"	" ``She's a tough and courageous lady,'' Helms said. While they have disagreed on issues, he continued, Albright recognizes that Congress has a role in foreign affairs. He called her ``diligent in recognizing that ours is a tripartite government with three equal branches.'' </P> "	"nyt_eng_199612.gz"
"80610"	"she"	"continued"	" Ms. Stacy, who was there, said Powazinik, the convention organizer, was letting the event fall apart. When he wanted to leave for lunch with a group of romance writers, she continued, Ms. Falk, angered at the disorganization, lost her temper. </P> "	"nyt_eng_199612.gz"
"80652"	"she"	"continued"	" Ms. Stacy, who was there, said Powazinik, the convention organizer, was letting the event fall apart. When he wanted to leave for lunch with a group of romance writers, she continued, Ms. Falk, angered at the disorganization, lost her temper. </P> "	"nyt_eng_199612.gz"
"80767"	"she"	"continued"	" Ms. Stacy, who was there, said Powazinik, the convention organizer, was letting the event fall apart. When he wanted to leave for lunch with a group of romance writers, she continued, Ms. Falk, angered at the disorganization, lost her temper. </P> "	"nyt_eng_199612.gz"
"81095"	"she"	"continued"	" More subtly, the subject has slipped off the center of the conversational map. ``The important thing is, are everyday people talking about it?'' said Sandra J. Ball-Rokeach, a professor of communications and sociology at the Annenberg School of Communication at the University of Southern California. And right now, she continued, ``it's not really at the center of interpersonal discourse.'' </P> "	"nyt_eng_199612.gz"
"81145"	"she"	"continued"	" More subtly, the subject has slipped off the center of the conversational map. ``The important thing is, are everyday people talking about it?'' said Sandra J. Ball-Rokeach, a professor of communications and sociology at the Annenberg School of Communication at the University of Southern California. And right now, she continued, ``it's not really at the center of interpersonal discourse.'' </P> "	"nyt_eng_199612.gz"
"81220"	"she"	"continued"	" More subtly, the subject has slipped off the center of the conversational map. ``The important thing is, are everyday people talking about it?'' said Sandra J. Ball-Rokeach, a professor of communications and sociology at the Annenberg School of Communication at the University of Southern California. And right now, she continued, ``it's not really at the center of interpersonal discourse.'' </P> "	"nyt_eng_199612.gz"
"81644"	"he"	"continued"	" He clearly has this in mind as he plans the president's gala and his own departure. Asked whether his service was worth it, Ickes paused. ``I think it's a very close call,'' he answered. There are ``plenty of pluses'' in serving Bill Clinton, he continued, and some outright ``joys'' in public service. </P> "	"nyt_eng_199612.gz"
"81722"	"she"	"continued"	" Workers had erected concrete wall panels, some weighing more than 15,000 pounds, in the locker area of the school gymnasium, Ms. Cordova said. Acero's job was to move tools out of the way as other men worked, she continued, and somehow he removed or knocked away an unbolted brace supporting one of the panels. </P> "	"nyt_eng_199612.gz"
"81723"	"he"	"continued"	" And somehow, he continued, the victim was struck by the center grille of the truck in the middle of the lane. ``It was odd and raised some real big questions that we haven't figured out.'' </P> "	"nyt_eng_199612.gz"
"82708"	"he"	"continued"	" But even this, McManus declared in a recent Morgan bulletin on strategy for the American equity market, ``is not an urgent alarm that the long bull market is over.'' Rather, he continued, it is ``a subtle hint of broadening complacency, hubris perhaps, suggesting that some portion of the market's cumulative gain may go up in smoke.'' </P> "	"nyt_eng_199701.gz"
"82749"	"he"	"continued"	" But even this, McManus declared in a recent Morgan bulletin on strategy for the American equity market, ``is not an urgent alarm that the long bull market is over.'' Rather, he continued, it is ``a subtle hint of broadening complacency, hubris perhaps, suggesting that some portion of the market's cumulative gain may go up in smoke.'' </P> "	"nyt_eng_199701.gz"
"83929"	"he"	"continued"	" ``You have to educate the sales associates,'' said Kal Ruttenstein, the store's vice president for fashion direction. But early deliveries of sheer clothing have been selling well, he continued, adding, ``Surprisingly, there's been no resistance.'' </P> "	"nyt_eng_199701.gz"
"84288"	"he"	"continued"	" The reorganization, he continued, ``becomes more material to the valuation of Morgan Stanley when financial disclosure becomes more closely correlated to the new structure.'' And he noted that asset management and such ``fee-based businesses do tend to reflect different trading multiples in the market.'' If Morgan Stanley discloses more information on such fee-based businesses, it may be able to improve analysts' valuations, Liss said. </P> "	"nyt_eng_199701.gz"
"84512"	"she"	"continued"	" But, she continued, ``If you look at the figures and the history of so many African-Americans, I'm just in total awe of what some of these single-parent families have done. </P> "	"nyt_eng_199701.gz"
"84540"	"he"	"continued"	" After the stock market crash of 1929, he continued, he met Cab Calloway, who asked Cheatham if he could read music. ``I can read flyspecks on the paper,'' Cheatham said he replied. </P> "	"nyt_eng_199701.gz"
"84575"	"he"	"continued"	" The Knights, who were led by Jemo King's 21 points, came into the game riding an eight-game winning streak until they ran into the Blackbirds' full-court pressure. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19970119.0224 type=multi > <DATELINE>  (BC-PEOPLE-BRIEFS-NYT) </DATELINE> <TEXT> TRICIA NIXON COX TO SEE `NIXON IN CHINA' REHEARSAL MAGAZINE ABOUT JEWISH WOMEN AND FEMINISM TURNS 20 (lb) c.1997 N.Y. Times News Service  NEW YORK _ Tricia Nixon Cox and her husband, Edward Cox, will make one of their rare public appearances Wednesday when they talk to 250 high school students before a rehearsal of ``Nixon in China'' at Alice Tully Hall in Lincoln Center.  The students come from the Student/Sponsor Partnership, a program that places disadvantaged teen-agers in parochial schools and teams them up with sponsors who pay their tuition and serve as mentors. Cox is a director and former chairman of the organization.  The opera, which depicts the breakthrough 1972 meeting between President Richard Nixon and Mao Zedong, is being performed in concert at the final night of a three-day Eos Ensemble festival.  Cox, who accompanied his father-in-law on a trip to China in 1979 and served as his note taker, said he hoped to convey the idea that ``a man who grew up in Yorba Linda, Nowhere, could become president of the United States'' and go on to alter the course of foreign policy.  ``Because of the education he received in simple schools where half the kids were barefoot, he perceived that it was not right that the largest country in the world, China, should not have relations with the strongest and most prosperous country, the United States,'' Cox said.  Connecting that thought to the music, he continued, ``I will tell them that high opera celebrates high events and that this was one that changed the world.''  And should the students ask him or his wife about, say, Watergate or Nixon's exit from public office, Cox responded, ``We will answer any question, but we don't think that is part of this event.''  c.1997 N.Y. Times News Service  NEW YORK _ When Susan Weidman Schneider founded Lilith, a quarterly magazine focused on Jewish women and feminism, in 1976, she didn't give much thought to its longevity.  So it is with some degree of surprise that she is planning for the celebration of the magazine's 20th year on Jan. 28 at the 92nd Street Y.  A panel consisting of Paula Hyman, professor of modern Jewish studies and chairwoman of the program in Judaic studies at Yale University; Nechama Liss-Levinson, a psychologist, and Nessa Rapoport, an author of books on Jewish topics, will discuss ``Jewish Feminism: Evaluating Two Decades of Activism.''  ``Originally I didn't have long-term goals,'' Ms. Schneider said the other day. ``I was only thinking about specific changes that I wanted to see, the ordination of women, some repairs in the relationships between Jewish women and men, ending the stereotypes about Jewish women, spurring change in Israel to have women's issues seen as human and civil rights issues.''  How much of that has come to pass?  ``When I looked at the timeline poster we created for Lilith's 20th anniversary, I saw that there has been an enormous amount of change, both structural and attitudinal,'' Ms. Schneider said. ``But one thing I have learned over 20 years is that it is easier to break down structural barriers than to change people's attitudes. There is lots to celebrate but still plenty to change.'' </TEXT> </DOC> <DOC id=NYT_ENG_19970119.0225 type=story > <HEADLINE> COURT MARTIAL IN RAPE CASE IS SET TO OPEN AT WEST POINT </HEADLINE> <DATELINE> WHITE PLAINS, N.Y. (BC-COURT-MARTIAL-RAPE-NYT) </DATELINE> <TEXT> "	"nyt_eng_199701.gz"
"84610"	"he"	"continued"	" After the stock market crash of 1929, he continued, he met Cab Calloway, who asked Cheatham if he could read music. ``I can read flyspecks on the paper,'' Cheatham said he replied. </P> "	"nyt_eng_199701.gz"
"85490"	"she"	"continued"	" ``When I go into Lishman's, I run down the things he has, and it feels like lining up a row of fine single-malt whiskies to choose from,'' she said. Her friends groan when she tells them what she is putting before them, she continued, ``but they love it once they put their fork into it.'' </P> "	"nyt_eng_199701.gz"
"85555"	"she"	"continued"	" ``When I go into Lishman's, I run down the things he has, and it feels like lining up a row of fine single-malt whiskies to choose from,'' she said. Her friends groan when she tells them what she is putting before them, she continued, ``but they love it once they put their fork into it.'' </P> "	"nyt_eng_199701.gz"
"85912"	"he"	"continued"	" For that reason, he continued, it may become necessary to grant ``extended reserve powers'' to the British governor, including the right to override the local legislature and chief minister. </P> "	"nyt_eng_199702.gz"
"86925"	"he"	"continued"	" While this was a significant increase, he continued, the big payoff would come when a consortium _ made up of the governments of Russia, Kazakstan and the Persian Gulf sultanate of Oman, as well as eight energy companies _ builds a pipeline that is to run from western Kazakstan to a Russian port, Novorossiysk, on the Black Sea. </P> "	"nyt_eng_199702.gz"
"86935"	"he"	"continued"	" While this was a significant increase, he continued, the big payoff would come when a consortium _ made up of the governments of Russia, Kazakstan and the Persian Gulf sultanate of Oman, as well as eight energy companies _ builds a pipeline that is to run from western Kazakstan to a Russian port, Novorossiysk, on the Black Sea. </P> "	"nyt_eng_199702.gz"
"87229"	"he"	"continued"	" ``You are special because you know how to multiply,'' he wrote in Spanish. Scrunching his brow in deep concentration, he continued, ``You are good at adding.'' </P> "	"nyt_eng_199702.gz"
"87329"	"he"	"continued"	" He added, however, ``Love us also, as much as you despite us.'' And to loud applause, he continued, ``Love us the way God loves you: unconditionally.'' </P> "	"nyt_eng_199702.gz"
"88215"	"she"	"continued"	" Ms. Reath recalls how she was frightened by frequent childhood trips to the doctor. ``It was an artillery of unknown things,'' she said, recalling ``the smell of alcohol, the syringes, the knowledge that no germ could live there.'' A medical cabinet in her home, she continued, ``would prove to me I'm no longer a child, that I can take control of something scary and frightening.'' </P> "	"nyt_eng_199702.gz"
"88627"	"he"	"continued"	" The thing about his brother, he continued, was that while he expressed opinions at a high volume and on almost any subject, ``even people who disagreed with him loved him anyway.'' </P> "	"nyt_eng_199703.gz"
"89894"	"he"	"continued"	" ``But if you force us to make a choice'' between that relationship and national dignity, he continued, ``then we don't give a damn for your relationship.'' He said the tougher tone taken by US leaders Sunday, highlighting what China could lose, would accomplish nothing. ``We won't be bullied,'' Yu said. </P> "	"nyt_eng_200104.gz"
"90716"	"he"	"continued"	" Fashion magazines, as they have broadened their scope and become more sophisticated, have also, he continued, ``elevated everybody's sense of design.'' The divisions between separate design fiefs are eroding, Lincoln asserted, ``and people are realizing that you can appreciate the cut of a Helmut Lang suit and have that same appreciation spill over to the detail on the arm of a sofa.'' </P> "	"nyt_eng_200104.gz"
"91285"	"he"	"continued"	" But, he continued, ``To speak exclusively of conservation is to duck the tough issues. Conservation may be a sign of personal virtue, but it is not a sufficient basis for a sound, comprehensive energy policy.'' </P> "	"nyt_eng_200104.gz"
"91887"	"he"	"continued"	" ``I've been exposed to a lot of arguments I didn't choose,'' he said. ``I didn't choose to hear that my argument was fundamentally wrong. But, he continued, ``It fits nicely with the theme of my book.'' Many of his critics, he said, ``had a lot of good ideas.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20010509.0172 type=story > <HEADLINE> ANDRES SERRANO: THE ARTIST AS COLLECTOR </HEADLINE> <DATELINE> NEW YORK (BC-ARTIST-COLLECTOR-NYT) </DATELINE> <TEXT> "	"nyt_eng_200105.gz"
"92262"	"he"	"continued"	" But in the particular circumstances of this case, he continued, the laws ``disproportionately interfere with media freedom.'' The relevant circumstances included these: that the media neither encouraged nor participated in the interception; that the mere receipt of communications illegally intercepted by a third party is not itself illegal; that the conversation was between two officials who ``voluntarily engaged in a public controversy'' and so had ``subjected themselves to somewhat greater public scrutiny'' than two people discussing private matters; that the public interest in the topic of conversation was ``unusually high''; and most striking, that the intercepted conversation raised ``a significant concern for the safety of others.'' </P> "	"nyt_eng_200105.gz"
"92711"	"he"	"continued"	" ``There has been an increased police and judicial heavy-handedness,'' he said. ``We see it in the free speech area, and we see it in the sit-in, demonstration area.'' There is no doubt, he continued, that the access law ``had a chilling effect on civil disobedience'' in front of clinics, he said. ``If the same rules had applied to civil rights sit-ins at lunch counters, on buses, people would probably still be in jail today.'' </P> "	"nyt_eng_200106.gz"
"93308"	"he"	"continued"	" Cohen did not rule out the possibility that the disease could have been transmitted from one infected individual, but suggested that the more likely agents were needles or scopes. ``At this time we can't pinpoint how it happened,'' Cohen said of the eight infections. The procedures, he continued, ``are carried out safely on thousands of New Yorkers weekly, and certainly we wouldn't want people to believe that these procedures are dangerous to them.'' </P> "	"nyt_eng_200106.gz"
"93686"	"he"	"continued"	" ``The concern of the immunity inquiry is to acknowledge that reasonable mistakes can be made as to the legal constraints on particular police conduct,'' Kennedy wrote. Thus, he continued, even police behavior that is objectively unreasonable may be entitled to immunity. ``If the officer's mistake as to what the law requires is reasonable,'' Kennedy ruled, ``the officer is entitled to the immunity defense.'' </P> "	"nyt_eng_200106.gz"
"94433"	"he"	"continued"	" ``This could become very powerful,'' said Peter Levitan, the chief executive of ActiveBuddy, the New York start-up company that designed the Radiohead program. Imagine an IM system, he continued, ``that would tell you exactly when tickets have gone on sale for the next concert.'' </P> "	"nyt_eng_200106.gz"
"94453"	"he"	"continued"	" It was right where the television is now, he continued, that he married his wife, Eva, 50 years ago. She died in 1997, though he pointed her out in many of the photographs. </P> "	"nyt_eng_200106.gz"
"94734"	"he"	"continued"	" Even with that, he continued, ``You have to be out there, talking to people, shaking hands, giving speeches, debating eventually.'' </P> "	"nyt_eng_200106.gz"
"94772"	"he"	"continued"	" If anything, he continued, the attack has left him with a renewed sense of purpose _ an urge to wrestle everything there is out of every day, whether the time is spent with a canvas, with family or on Scopeware. </P> "	"nyt_eng_200107.gz"
"97294"	"he"	"continued"	" He suggested that the United States drop money rather than bombs on Afghanistan. Invest in the country, he continued, with schools and businesses and social programs, and give the people there less reason to hate. </P> "	"nyt_eng_200109.gz"
"97308"	"he"	"continued"	" He suggested that the United States drop money rather than bombs on Afghanistan. Invest in the country, he continued, with schools and businesses and social programs, and give the people there less reason to hate. </P> "	"nyt_eng_200109.gz"
"97744"	"he"	"continued"	" Herman Bang, a Danish contemporary of Ibsen's, pointed out that most of the dramatist's plays ``had been about egotistical men and selfless women.'' Here, he continued, ``was a play about an egotistical woman, and whereas a man's egotism may at least cause him to accomplish much, a woman's merely delivers her into isolation.'' </P> "	"nyt_eng_200110.gz"
"97752"	"he"	"continued"	" As for the chemical industry, he continued, ``we had planned 132 industry inspections this year, but we've carried out only 61 and we have no money to proceed.'' </P> "	"nyt_eng_200110.gz"
"97799"	"he"	"continued"	" Pataki acknowledged old turf wars with the authority, which reports to both governors yet belongs to neither and has repeatedly been attacked by the mayor, who wanted control of the city's airports. ``I have said, `What's going on at the Port Authority?' And the mayor might have made similar comments,'' Pataki said, to laughter and applause. But, he continued, ``I have always known we have good people at the Port Authority, and now the whole world knows we have good people at the Port Authority.'' </P> "	"nyt_eng_200110.gz"
"97980"	"it"	"continued"	" Referring to the United States, and to Afghan guerrilla fighters known as mujahedeen, or holy warriors, it continued, ``If they call the military installations of the Islamic Emirates `training camps' and dub the mujahedeen as `terrorists,' then this is their mistake.'' </P> "	"nyt_eng_200110.gz"
"97997"	"it"	"continued"	" ``The Islamic Emirates of Afghanistan has not received any evidence against Osama bin Laden for it to examine,'' the statement said. Referring to the United States, and to Afghan fighters known as mujahedeen, it continued, ``If they call the military installations of the Islamic Emirates `training camps' and dub the mujahedeen as `terrorists,' then this is their mistake.'' </P> "	"nyt_eng_200110.gz"
"98398"	"he"	"continued"	" Chalanset, the lawyer for Mr. Perruche, said the issue had been distorted in the public debate. ``This is not a complex philosophical problem,'' he insisted. ``It is about medical errors and about who must bear the consequences.'' The argument, he continued, ``was that the result of the medical errors was not the birth of the child, but the fact that the child lost the chance to be normal.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20011018.0332 type=story > <HEADLINE> ART REVIEW: GLITTERING PRIZES FROM THE EAST, MELDING METALS AND </HEADLINE> <DATELINE>  (BC-INDIA-BEJEWELED-EXHIBIT-ART-NYT) </DATELINE> <TEXT> "	"nyt_eng_200110.gz"
"98588"	"he"	"continued"	" The only alternatives to dealing with Arafat, Peres said, were to ``leave the Palestinians without a leadership at all'' or to replace him. The likely candidates for replacement, he continued, came from Hamas and Islamic Jihad, militant groups that are beholden to Iran. ``I'm asking myself if this will make the situation better,'' he said. </P> "	"nyt_eng_200110.gz"
