"pronoun"	"verb"	"context"	"filename"
"1513"	"you"	"can't"	" Try doing THAT with fancy computer graphics. Of course, you can't, since the scrolls must be done by hand, and there's something to be said about doing it the old-fashioned way, alone and focused on one letter at a time. </P> "	"nyt_eng_199407.gz"
"3803"	"I"	"can't"	" Does that mean he can't use that kind of language around the house? ``No, I can't,'' he says emphatically. </P> "	"nyt_eng_199408.gz"
"7938"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"7939"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"7940"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"8028"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"8029"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"8030"	"you"	"can't"	" ``William and Harry...are now aware of their destiny. On one occasion, the boys were discussing their futures with Diana. `When I grow up I want to be a policeman and look after you mummy,' said William lovingly. Quick as a flash Harry replied, with a note of triumph in his voice, `Oh no, you can't, you've got to be king.' '' </P> "	"nyt_eng_199411.gz"
"9067"	"we"	"can't"	" ``If Proposition 187 stands, there won't just be people kicked out of school and health clinics,'' she said. ``There are thousands and thousands of families in California that could be broken up because some members -- parents or children or relatives -- are documented and other are undocumented. After letting this kind of thing go on for so long, rightly or wrongly, we can't, as a nation, suddenly turn on these people. There's got to be a better answer.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19941120.0137 type=story > <DATELINE>  (BC-RUSSIA-NUKE-WASTE-3RDTAKE-NYT) </DATELINE> <TEXT> "	"nyt_eng_199411.gz"
"17384"	"you"	"can't"	" ``I enjoy the thrill of jumping, of defying the odds. It's great fun and it beats working for a living,'' he said. ``I hate people who say you can't, you can't, you can't. I just want to prove you can do anything you want to if you put your mind to it.'' </P> "	"nyt_eng_199503.gz"
"17385"	"you"	"can't"	" ``I enjoy the thrill of jumping, of defying the odds. It's great fun and it beats working for a living,'' he said. ``I hate people who say you can't, you can't, you can't. I just want to prove you can do anything you want to if you put your mind to it.'' </P> "	"nyt_eng_199503.gz"
"18180"	"you"	"can't"	" If the Pogs ``reach a crisis stage,'' Frantti says she would consider some action. But a ban is a last resort. ``I hate to tell the kids, `No, you can't,''' Frantti says. </P> "	"nyt_eng_199503.gz"
"23029"	"you"	"can't"	" ``It's the greatest thing in the world. I'm living proof that if you ignore it when people keep putting in your mind, `You can't, you can't,' anything is possible. People know that if George can do this, anything is possible. They can go back to college. They can beat cancer. Anything.'' </P> "	"nyt_eng_199505.gz"
"25083"	"I"	"can't"	" ``It isn't true that anybody can do anything if they put their mind to it,'' he said. ``I'm not good at math. Can I become Einstein? No, I can't, I really can't. The world is full of limitations, and we have to understand that in a rational way. </P> "	"nyt_eng_199506.gz"
"31681"	"I"	"can't"	" ``All my life, I have dreamed of playing against Notre Dame ... now, I can't, but you can. Today, I can't be with you on the field, but you know that I will be with you.+...'' </P> "	"nyt_eng_199508.gz"
"42302"	"you"	"can't"	" ``Well, you can't,'' said Eddie Gossage, vice president and general manager of developer Bruton Smith's $100 million facility in far north Fort Worth. ``If you do business with one, the other won't do business with you. But the beauty of it is we've got eight to 10 months of construction ahead of us. I hope they come to some common ground and there will be one, united Indy-car sanctioning body. </P> "	"nyt_eng_199512.gz"
"49992"	"they"	"can't"	" ``If they don't agree to supply CanPX the information, IDA members not only won't do business with them, they can't,'' said Jim Baillie, a partner at Toronto law firm Tory Tory, which is representing the IDA. </P> "	"nyt_eng_199602.gz"
"50585"	"you"	"can't"	" ``If a linebacker is just a two-down guy, you can't,'' says coach Dave Wannstedt, who will put Cox at end on passing downs. XXX </P> "	"nyt_eng_199603.gz"
"65567"	"you"	"can't"	" Most sprinters aspire not to run hard but to run relaxed. Unusual effort _ motivated, for example, by a runner finding himself trailing the field _ can sabotage the natural rhythm and ultimately the race. ``When you try to go harder, you can't,'' says Olympic coach Hunt. </P> "	"nyt_eng_199607.gz"
"74292"	"I"	"can't"	" ``I can't, I can't,'' he said, asked for a comment, looking like the proverbial cat who swallowed the canary. Then, acknowledging Jeff in his first-base box, he added, with a grand smile: ``But he's having the time of his life.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961010.0620 type=story > <HEADLINE> HOUSE REPUBLICANS SAY WHITE HOUSE LIED ABOUT ARM SHIPMENTS TO </HEADLINE> <DATELINE> WASHINGTON (BC-POLICY-BOSNIA-NYT) </DATELINE> <TEXT> "	"nyt_eng_199610.gz"
"79345"	"we"	"can't"	" ``No, we can't,'' he said without missing a beat. ``It's an old family secret.'' </P> "	"nyt_eng_199611.gz"
"80872"	"he"	"can't"	" For his part, Clinton was given the line-item veto to reduce the deficit. As a result, he can't, for example, use the veto to zero out a program he doesn't like and take that money and put it towards one he does. Once he uses the line-item veto, that money essentially disappears. </P> "	"nyt_eng_199612.gz"
"85182"	"we"	"can't"	" Speaking to a seminar of party activists Friday night, Lamm, a former governor of Colorado, emphasized the need for the party to distance itself from Perot. ``We can't, we can't, I say it respectfully, substitute the politics of parties of special interests with a party of personality,'' he said. ``Giving imminent respect to Ross Perot, we have to ask ourselves, can anything grow in the shade of such a powerful personality, dominating so much?'' </P> "	"nyt_eng_199701.gz"
"86545"	"it"	"can't"	" _Memo to J.M., of Tahoe City, who wants to know how Aphton Corp., of Woodland, can get away with mailing something called an ``annual communique'' to investors rather than an annual report: Well, it can't, and doesn't. Aphton claims it mails the ``communique'' to prospective investors who request financial information on the company. All investors get annual reports. </P> "	"nyt_eng_199702.gz"
"86553"	"you"	"can't"	" ``Pros used to tell him, `But we can't sell golf shoes,''' said his son, Bill, ``and he used to say, `That's right, you can't, because you don't have any.''' </P> "	"nyt_eng_199702.gz"
"89392"	"they"	"can't"	" ``I hope NBC steps up with us, but if they can't, they can't,'' McMahon, the chairman of World Wrestling Federation Entertainment, said during a wide-ranging interview Thursday. ``We won't hold their feet to the fire. We won't point fingers. A deal has to work for both partners.'' </P> "	"nyt_eng_200103.gz"
"94517"	"you"	"can't"	" ``It's my motto, and I never had a hotel that said, 'No, you can't,' '' Greenberg says with a smile. --- (PHOTO CAPTIONS BELOW) </P> "	"nyt_eng_200106.gz"
"94520"	"you"	"can't"	" ``It's my motto, and I never had a hotel that said, 'No, you can't,' '' Greenberg says with a smile. --- (PHOTO CAPTIONS BELOW) </P> "	"nyt_eng_200106.gz"
"95028"	"you"	"can't"	" The best-known smart keyboard is the AlphaSmart 3000, a compact two-pound $230 device created by a pair of former Apple engineers (www.alphasmart.com). Its Macintosh heritage is obvious; its translucent dark blue sculptured curves make it look like an iMac's house pet. On the AlphaSmart, you can't, or never have to, name or file your documents. In the name of idiotproof simplicity, its inventors have limited you to eight files, each no more than 12{ pages long. You open each by pressing a key on the top row; they're labeled File 1, File 2 and so on. Technophobes adore this one-key-per-file system; technophiles are likely to roll their eyes. </P> "	"nyt_eng_200107.gz"
