"pronoun"	"verb"	"context"	"filename"
"600"	"he"	"promised"	" If not, he said the actress will sue. In that case, he promised, ``Faye Dunaway can and will sing.'' </P> "	"nyt_eng_199407.gz"
"1331"	"he"	"promised"	" He said he favored ``gradual integration of those non-Latvians who want to stay here.'' Those who do not will not be forced to leave, he promised, and he asked Russia for cooperation. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940723.0174 type=story > <HEADLINE> ONE HAT ENOUGH FOR CARROLL AS HE RESTYLES JETS' LOOK </HEADLINE> <DATELINE>  (BC-FBN-JETS-COACH-890-(2TAKES)-NYT) </DATELINE> <TEXT> "	"nyt_eng_199407.gz"
"1360"	"he"	"promised"	" He said he favored ``gradual integration of those non-Latvians who want to stay here.'' Those who do not will not be forced to leave, he promised, and he asked Russia for cooperation. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940723.0262 type=story > <HEADLINE> DOLE SEES NO REASON FOR RUSH ON HEALTH CARE </HEADLINE> <DATELINE> LOS ANGELES  (BC-HEALTHCARE-DOLE-NYT) </DATELINE> <TEXT> "	"nyt_eng_199407.gz"
"1532"	"they"	"promised"	" Even more, they promised, their ``absolutely safe'' systems would generate electric energy in novel reactors fueled only with thorium, an element found abundantly in granite rocks and sand. </P> "	"nyt_eng_199407.gz"
"4732"	"he"	"promised"	" Such, he promised, would not be the case with Hart. </P> "	"nyt_eng_199409.gz"
"7838"	"he"	"promised"	" In his campaign advertising, he promised, for instance, to spend $10 million of his own money on the district, to insure that every family had a telephone and to turn Mytishchi into ``a little Switzerland.'' </P> "	"nyt_eng_199410.gz"
"9995"	"he"	"promised"	" Henceforth, he promised, such opportunities would not be fumbled. ``Don't worry about any rulings in the future,'' he added, a wink and sly smile creasing his face. </P> "	"nyt_eng_199412.gz"
"10021"	"they"	"promised"	" One tree will probably have to be cut down. ``I just didn't get to it on time,'' she said. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19941207.0190 type=multi > <DATELINE>  (BC-LEAH-PERSONALS-SFCHRON) </DATELINE> <TEXT> Despite the publication of   According to the New York Times, Stewart was at the White House last weekend -- there must have been quite a crush there, what with   Stewart will be on an ``Oprah'' show that will be broadcast next week, when she also will appear on ``Larry King Live,'' ``probably helping him glaze a cake,'' she says. In addition, an American Express commercial starring Stewart is being shown on TV.   No word on Stewart's availability to replace   Purists think the congressional franking privilege should be reserved for legislators answering questions from constituents, but most politicians aren't so stiff-necked.   Sen.   On the angelic side of the ledger, there were five incumbents who didn't use the frank at all during their campaigns: Sens.   A poll reported in the always-cheerful Redbook magazine has found that 43 percent are worried about lines and bags around their eyes; 31 percent are fretting over ``altered skin texture, especially sagging'' and 26 percent ``are obsessed with graying and other hair changes.''   Furthermore, a phone survey reported in Bazaar found that 89 percent of women of a certain age think that fashion magazines should feature models just as old, but only 51 would buy a cosmetic product if the model had wrinkles.   -- Movie maker   The girl's first name is the same as that of   -- The British Turkey Federation has named former British cavalry officer   Meanwhile,   The makers of the Steri-Phone Shield warn that public telephones are ``veritable cesspools of viruses and bacteria of every imaginable kind.''   Don't stay awake pondering the horror. An information officer at the Centers for Disease Control and Prevention told American Health magazine, ``We do not have any information on germs or microorganisms transmitted by using pay telephones.''   Name that zit: for your holiday enjoyment, the ``Upjohn Dermatology Challenge'' CD-ROM. ``Designed to help medical students learn the basics of dermatology,'' says Advertising Age, ``the CD-ROM features a game that can be played by up to four people.''   The DYEWitness Criminal Identifier is gooey green foam that shoots out of an aerosol can, obscuring the vision of the assailant and marking the parts sprayed for as long as a week.   The product doesn't harm the victim, but according to its markers, ``even after the bad guy has wiped the foam off, he's left with bright green face and hands, making him easy for the police to find, and very easy to spot in a lineup.''   More information about this jolly green product is available at (800) DYES-YOU.  </TEXT> </DOC> <DOC id=NYT_ENG_19941207.0191 type=multi > <DATELINE>  (BC-LEAH-PERSONALS-SFCHRON) </DATELINE> <TEXT> Despite the publication of   According to the New York Times, Stewart was at the White House last weekend -- there must have been quite a crush there, what with   Stewart will be on an ``Oprah'' show that will be broadcast next week, when she also will appear on ``Larry King Live,'' ``probably helping him glaze a cake,'' she says. In addition, an American Express commercial starring Stewart is being shown on TV.   No word on Stewart's availability to replace   Purists think the congressional franking privilege should be reserved for legislators answering questions from constituents, but most politicians aren't so stiff-necked.   Sen.   On the angelic side of the ledger, there were five incumbents who didn't use the frank at all during their campaigns: Sens.   A poll reported in the always-cheerful Redbook magazine has found that 43 percent are worried about lines and bags around their eyes; 31 percent are fretting over ``altered skin texture, especially sagging'' and 26 percent ``are obsessed with graying and other hair changes.''   Furthermore, a phone survey reported in Bazaar found that 89 percent of women of a certain age think that fashion magazines should feature models just as old, but only 51 would buy a cosmetic product if the model had wrinkles.   -- Movie maker   The girl's first name is the same as that of   -- The British Turkey Federation has named former British cavalry officer   Meanwhile,   The makers of the Steri-Phone Shield warn that public telephones are ``veritable cesspools of viruses and bacteria of every imaginable kind.''   Don't stay awake pondering the horror. An information officer at the Centers for Disease Control and Prevention told American Health magazine, ``We do not have any information on germs or microorganisms transmitted by using pay telephones.''   Name that zit: for your holiday enjoyment, the ``Upjohn Dermatology Challenge'' CD-ROM. ``Designed to help medical students learn the basics of dermatology,'' says Advertising Age, ``the CD-ROM features a game that can be played by up to four people.''   The DYEWitness Criminal Identifier is gooey green foam that shoots out of an aerosol can, obscuring the vision of the assailant and marking the parts sprayed for as long as a week.   The product doesn't harm the victim, but according to its markers, ``even after the bad guy has wiped the foam off, he's left with bright green face and hands, making him easy for the police to find, and very easy to spot in a lineup.''   More information about this jolly green product is available at (800) DYES-YOU.  </TEXT> </DOC> <DOC id=NYT_ENG_19941207.0192 type=multi > <HEADLINE> NATIONAL NEWS IN BRIEF </HEADLINE> <DATELINE> WASHINGTON  (BC-NATIONAL-BRIEFS-NYT) </DATELINE> <TEXT> New guidelines for the best treatment of manic-depressive illness were issued Wednesday, emphasizing that the illness can be successfully treated with the right combination of drugs and psychotherapy, but that it is often misdiagnosed and mistreated.   Susan Dime-Meehan, executive director of the National Depressive and Manic Depressive Association, based in Chicago, said at a news conference held by the American Psychiatric Association on Wednesday that the new guidelines ``will lead to earlier diagnosis and better treatment.''   The American Psychiatric Association officially issued the 30-page manual on the best methods of treating people with manic-depression, which doctors now often call bipolar affective disorder. It is characterized by wide mood swings, often alternating between manic elation and severe depression.   Two to three million adults in the United States, or about 1.6 percent of the nation's population, suffer from the disorder. Without treatment, about one-fifth of those with the illness will commit suicide.   MICHIGAN SENATE VOTES AGAIN TO BAN ASSISTED SUICIDE   LANSING, Mich. -- The state Senate voted Wednesday to outlaw suicide assistance once again and this time to make the ban permanent.   The bill, aimed squarely at stopping Dr. Jack Kevorkian, the retired pathologist who since 1990 has helped 21 gravely ill people kill themselves, now goes to the Michigan House, which is expected to pass it.   Gov. John Engler, an outspoken opponent of suicide assistance, says he will sign the measure, which would take effect April 1.   ``I think the prudent policy is to make sure Jack Kevorkian isn't free to operate throughout the state, bringing us the type of publicity we don't want,'' Engler told reporters Wednesday before the 26-9 vote in the Senate.   In an interview on Tuesday, Kevorkian termed the bill silly'' and said that if it passed it would ``just be declared unconstitutional again.''   HOUSE REPUBLICANS ANNOUNCE SWEEPING CHANGES, JOB CUTBACKS   WASHINGTON -- Republicans in the House of Representatives Wednesday ripped up the rulebook by which Democrats controlled the chamber for 42 years and offered a radical new one which, they promised, would make the unwieldy House smaller, more open and far more parsimonious.   Among many other changes, the new rules would dismantle three House committees and 25 subcommittees, slash some 600 employees from the committees' payrolls, end closed-door hearings and unrecorded committee votes and require any tax increase to gain the votes of three-fifths of lawmakers rather than half.   The next House speaker, Newt Gingrich, said later that the individual changes were, in a way, outweighed by the collective message they send to the nation's angry electorate.   The changes still have to be approved by the full House, and some are sure to rankle those Republicans whose power and prestige will ebb as their committees shrink in size.  </TEXT> </DOC> <DOC id=NYT_ENG_19941207.0193 type=story > <HEADLINE> ELIZABETH BIDDIE KRAMER, PHILANTHROPIST, DIES AT 86 </HEADLINE> <DATELINE>  (BC-KRAMER-OBIT-NYT) </DATELINE> <TEXT> "	"nyt_eng_199412.gz"
"10045"	"they"	"promised"	" Republicans in the House of Representatives on Wednesday ripped up the rulebook by which Democrats controlled the chamber for 42 years and offered a radical new one which, they promised, would make the unwieldy House smaller, more open and far more parsimonious. </P> "	"nyt_eng_199412.gz"
"10328"	"he"	"promised"	" The refugees who fled Cuba in homemade rafts over the summer did not leave for political reasons, he insisted once again: they were driven out by the embargo and the economic turmoil it had wrought. And whatever pain the embargo had inflicted on Cubans and their government, he promised, it would never force the sort of political opening that has been its stated goal. </P> "	"nyt_eng_199412.gz"
