"pronoun"	"verb"	"context"	"filename"
"8189"	"they"	"acknowledge"	" Yes, they acknowledge, more people across the country are finding jobs, the stock market is strengthening and new businesses are thriving. Yet in most cases their own wages, they say, have been flat or falling as they have moved into the low-wage, benefit-bereft service and retail jobs that have displaced the stable, high-wage industrial jobs of old. </P> "	"nyt_eng_199411.gz"
"9052"	"they"	"acknowledge"	" Foreign monitors say they share the sense of urgency. Arafat has yet to create a solid system of accountability, they acknowledge, but say that donors have become bogged down in their own bureaucratic procedures. </P> "	"nyt_eng_199411.gz"
"32524"	"they"	"acknowledge"	" But while opposition leaders insist that they will not participate in the elections unless their demands are met, most diplomats here expect that a deal will be struck. The election vote might have to be postponed again, they acknowledge, but the cost of not participating is likely to prove too high. </P> "	"nyt_eng_199508.gz"
"56393"	"they"	"acknowledge"	" Some defense lawyers have tried to argue that, as heads of state, the junta members are immune from prosecution for ordinary crimes under the Ethiopian Penal Code of 1957. The one exception to that rule, they acknowledge, is genocide and crimes against humanity. </P> "	"nyt_eng_199604.gz"
"94231"	"they"	"acknowledge"	" Certainly, they acknowledge, an indictment of a sitting senator would be a political setback _ a serious embarrassment for a party whose moral standing took a beating in the Clinton years. But as for the more tangible prize of the moment, control of the Senate, Democrats say they do not see all that much to worry about, at least not now. </P> "	"nyt_eng_200106.gz"
"96642"	"they"	"acknowledge"	" Some analysts consider it almost unseemly to bring up such matters when deliberating on a response to the killing of thousands of Americans. But the reality, they acknowledge, is that the White House is already analyzing how various forms of retribution for the Sept. 11 terrorist attacks could affect American oil supplies. </P> "	"nyt_eng_200109.gz"
"101646"	"we"	"acknowledge"	" In thankfulness and humility, we acknowledge, especially now, our dependence on one greater than ourselves. On this day of Thanksgiving, let our thanksgiving be revealed in the compassionate support we render to our fellow citizens who are grieving unimaginable loss; and let us reach out with care to those in need of food, shelter and words of hope. May Almighty God, who is our refuge and our strength in this time of trouble, watch over our homeland, protect us and grant us patience, resolve and wisdom in all that is to come. </P> "	"nyt_eng_200111.gz"
"117434"	"they"	"acknowledge"	" Granted, they acknowledge, the underclass has long been resentful that the wealth of their oil-rich nation has not trickled down to them. But Chavez has nurtured and fetishized that resentment. </P> "	"nyt_eng_200206.gz"
"117443"	"they"	"acknowledge"	" Granted, they acknowledge, the underclass has long been resentful that the wealth of their oil-rich nation has not trickled down to them. But Chavez has nurtured and fetishized that resentment. </P> "	"nyt_eng_200206.gz"
"118025"	"they"	"acknowledge"	" Granted, they acknowledge, the underclass has long been resentful that the wealth of their oil-rich nation has not trickled down to them. But Chavez has nurtured and fetishized that resentment. </P> "	"nyt_eng_200206.gz"
"119066"	"they"	"acknowledge"	" Granted, they acknowledge, the underclass has long been resentful that the wealth of their oil-rich nation has not trickled down to them. But Chavez has nurtured and fetishized that resentment. </P> "	"nyt_eng_200206.gz"
"124197"	"they"	"acknowledge"	" Vollertsen and Douglas Shin, a Los Angeles-based pastor, say they are planning an exodus by boat which they hope will be comparable to the drama of the Vietnamese boat people of the 1970s. Trying to set sail from China's vast coastline in everything from tiny fishing boats to large liners would entail some loss of life, they acknowledge, but would also focus the world's attention on the problem. </P> "	"nyt_eng_200209.gz"
"129439"	"they"	"acknowledge"	" Here's what lies behind the claim. In late 1999, O'Brien and Travaglini say, they began hearing ``back-channel'' rumors that the Big Dig was over-budget. This was not, they acknowledge, a stunning discovery: The last set of Big Dig budget numbers were many months old, and the project's costs were growing year after year. It was also well known on Beacon Hill that the Big Dig managers were conducting a ``top-to-bottom analysis'' of project finances that was widely expected to show a budget problem. </P> "	"nyt_eng_200210.gz"
"141625"	"they"	"acknowledge"	" The group said it would introduce a new advertisement against Kerry on Friday. What drives the veterans, they acknowledge, is less what Kerry did during his time in Vietnam than what he said after. Their affidavits and their television commercial focus mostly on those anti-war statements. Most members of the group object to his using the word atrocities to describe what happened in Vietnam when he returned and became an anti-war activist. And they are offended, they say, by the gall of his running for president as a hero of that war. </P> "	"nyt_eng_200408.gz"
