"pronoun"	"verb"	"context"	"filename"
"7"	"I"	"think"	" ``Krebs has had good operating experience,'' said Gus Welty, senior editor of ``Railway Age'' in Chicago (Santa Fe is based in suburban Schaumburg, Ill.). ``He is regarded, I think, as one of the brightest guys from the financial standpoint in the industry today. He's smart; he's tough.'' </P> "	"nyt_eng_199407.gz"
"119"	"I"	"think"	" ``I think (he) was empty when we got in the gate,'' Desormeaux said -- although The Wicked North looked uncharacteristically calm in the post parade. ``I mean, the horse was tired. Give him a little rest, I think, and he'll be the one to beat again.'' </P> "	"nyt_eng_199407.gz"
"146"	"I"	"think"	" ``Bari of Italy wants him,'' said Gheorghe Stanca, a Romanian journalist. ``The transfer fee is $5 million -- $4 million for Steaua, $1 million for Ilie. Now, I think, there is another million for Ilie.'' </P> "	"nyt_eng_199407.gz"
"148"	"I"	"think"	" ``Bari of Italy wants him,'' said Gheorghe Stanca, a Romanian journalist. ``The transfer fee is $5 million -- $4 million for Steaua, $1 million for Ilie. Now, I think, there is another million for Ilie.'' </P> "	"nyt_eng_199407.gz"
"149"	"I"	"think"	" ``He has a very deep distrust and, I think, dislike of the press, and so does everybody who works for him,'' said Andy Logan, who has covered City Hall for The New Yorker for 25 years. </P> "	"nyt_eng_199407.gz"
"215"	"I"	"think"	" ``Part of the recovery process, I think, is filling that hole inside that place where there are bad feelings,'' Rossetto said, adding that the hacking ``made him feel powerful and in control, like he was somebody. </P> "	"nyt_eng_199407.gz"
"616"	"I"	"think"	" ``It was hype, mostly, I think,'' he said. </P> "	"nyt_eng_199407.gz"
"627"	"I"	"think"	" On Route 66 the young women got more kicks than they wanted, as pavement ran out in Rolla, Mo., detouring them onto a bone-jarring gravel road to Springfield. ``Our average speed is about 20 miles an hour, I think,'' Mary wrote. </P> "	"nyt_eng_199407.gz"
"639"	"I"	"think"	" Once, it was one of the largest of the New Mexico pueblos, with 3,000 people and buildings up to eight stories high; now, it is one of the smallest, with 250 people and buildings no more than a story high. It is also the most remote. Picuris is tucked away off state Highway 75 near the top of New Mexico. It is worth the drive, I think, charmed as I am by the sight of a rambling road of adobe homes, the white crosses of the pueblo's churches stretched against a vivid, blue sky and the kiva on the hill. </P> "	"nyt_eng_199407.gz"
"731"	"I"	"think"	" ``Nothing Cobb County has done could, by the faintest plausible analogy, should be considered comparable to those issues,'' he said. ``For the Atlanta Olympic committee to pull volleyball out of Cobb County, I think, would be grotesque.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940713.0310 type=story > <HEADLINE> EDITORIAL: FRANCE HELPS IN RWANDA -- SO FAR </HEADLINE> <DATELINE>  (BC-EDIT-FRANCE-RWANDA-NYT) </DATELINE> <TEXT> "	"nyt_eng_199407.gz"
