"pronoun"	"verb"	"context"	"filename"
"28034"	"you"	"stop"	" ``It seemed we were out there forever. It's tough to stay focused for that many hours, and when you can't get momentum going _ you start, you stop, you start, you stop _ it's tough. I was very pleased to have managed my time like I did.'' </P> "	"nyt_eng_199507.gz"
"90338"	"you"	"stop"	" ``When the police tell you to stop, you stop,'' Diskin said outside Holy Cross-Immaculata Church's hilltop shrine, where worshipers quietly prayed on a Good Friday pilgrimage. </P> "	"nyt_eng_200104.gz"
"125755"	"we"	"stop"	" ``Whenever we get concerns about patient safety, we stop, we pause, we take a look,'' Kiley said. It was premature to judge whether patients had been hurt in ARDSNet trials, Kiley said. </P> "	"nyt_eng_200209.gz"
"125758"	"we"	"stop"	" ``Whenever we get concerns about patient safety, we stop, we pause, we take a look,'' Kiley said. It was premature to judge whether patients had been hurt in ARDSNet trials, Kiley said. </P> "	"nyt_eng_200209.gz"
"125853"	"we"	"stop"	" ``Whenever we get concerns about patient safety, we stop, we pause, we take a look,'' Kiley said. It was premature to judge whether patients had been hurt in ARDSNet trials, Kiley said. </P> "	"nyt_eng_200209.gz"
"125950"	"we"	"stop"	" ``Whenever we get concerns about patient safety, we stop, we pause, we take a look,'' Kiley said. It was premature to judge whether patients had been hurt in ARDSNet trials, Kiley said. </P> "	"nyt_eng_200209.gz"
"131920"	"we"	"stop"	" Sen. Charles Schumer, D-N.Y., said the Justice Department's inspector general should conduct an inquiry to determine whether the FBI had properly investigated the Saudi connections to the hijacking. ``It seems every time the Saudis are involved, we stop,'' he said. </P> "	"nyt_eng_200211.gz"
"136662"	"you"	"stop"	" A mile or so higher, at a quiet bend in the road claimed by only a few dozen fans, you stop, lay the bike in tall grass, and wait. The caravan quickly approaches, and Blair Walker, a Canadian and Francophile who monitored fighting in Kosovo before much of the world even knew the place existed, shares secrets of the Tour's biggest pastime: catching free stuff. </P> "	"nyt_eng_200301.gz"
"140282"	"you"	"stop"	" If you see a lady in trouble, you stop, he said. He's stopped to help out before in his years of trucking - sometimes picking up a whole family. </P> "	"nyt_eng_200407.gz"
"148550"	"you"	"stop"	" This is social space, so when Grandma is coming, you stop, because that's what normal, courteous, human beings do, he said. </P> "	"nyt_eng_200501.gz"
"151792"	"they"	"stop"	" What makes the Suns so difficult to defend is their improvisational skills. They have trailers on the fast break working the pick and roll. Other times, they stop, pop and shoot. They set an NBA record this season with 796 3-pointers (a league-high 39.3 percent). It's very hard to prepare for us other than having guys getting back -- they have to do it on the fly, D'Antoni said. </P> "	"nyt_eng_200504.gz"
"156092"	"they"	"stop"	" EPA tests don't account for variability in road conditions, ambient conditions or fuel type, said Jim Kliesch, research associate for the American Council for an Energy Efficient Economy, an advocacy group. Most Americans drive faster than 48 mph on the highway; in the city, they stop, idle and gun the engine when starting out. Air conditioners tend to be used, for heating or cooling, year-round. </P> "	"nyt_eng_200507.gz"
